手足舞蹈, VA, 2
獨棟, A, 2
捲縮, VA, 2
拌到, VC, 2
小丸子, Nb, 2
黏答答, VH, 2
行遊, VCL, 2
酒痕, Na, 2
隱避, VC, 2
東林黨, Nb, 2
唐伯虎, Nb, 2
小巷, Nc, 2
卜居, VA, 2
天柱山, Nc, 2
清境, Na, 2
恣肆, VH, 2
狼山, Nc, 2
張謇, Nb, 2
寄寓, VA, 2
求索, VB, 2
千福年, Nd, 2
烏托邦式, Na, 2
秘錄, Na, 2
兒女情長, VH, 2
蒸飯室, Nc, 2
易逝, VH, 2
依隨, VC, 2
臺里發, Nc, 2
綴滿, VC, 2
尋寶, VA, 2
駱駝伕, Na, 2
註寫, VC, 2
黎凡特風, Na, 2
稍縱即逝, VH, 2
搥打, VC, 2
擂缽, Na, 2
巫家, Nc, 2
乒乓, Na, 2
好詩, Na, 2
過街, VA, 2
褲檔, Na, 2
A片, VH, 2
男女主角, Na, 2
陌生化, VHC, 2
雪碧, Nb, 2
虛胖, VH, 2
BENETTON, Nb, 2
明喻, VH, 2
出完, VC, 2
鋪完, VC, 2
穿過, Dfa, 2
淨重, VJ, 2
呼告, VE, 2
長釘, Na, 2
石化, VHC, 2
老阿公, Na, 2
三貂腳, Nc, 2
車長, Na, 2
按表操課, VH, 2
雙溪站, Nc, 2
換帖, VA, 2
濛, b, 2
大傘, Na, 2
麋集, VC, 2
竄生, VA, 2
十八羅漢, Na, 2
梵語, Na, 2
過江, Nb, 2
災殃, Na, 2
樹枝梢, Na, 2
適坦, VH, 2
抓, VE, 2
名子, Na, 2
疊落, VH, 2
遙祭, VC, 2
楊錦郁, Nb, 2
兄姐, Na, 2
月子, Na, 2
做月子, VB, 2
小媳婦, Na, 2
花童, Na, 2
錦郁, Nb, 2
靨, b, 2
燦燦, VH, 2
鷦鷯, Na, 2
男主人, Na, 2
膿血, Na, 2
囂伯, Nb, 2
團白, VH, 2
圓場, VA, 2
暢論, VE, 2
婁家, Nc, 2
克察, I, 2
婚照, Na, 2
悲感, Na, 2
男儐相, Na, 2
呆頭鵝, Na, 2
微渺, VH, 2
潑悍, VH, 2
拉下臉, VA, 2
凸肚, VH, 2
捉狹, VC, 2
太太們, Na, 2
咬下, Ncd, 2
無聊感, Na, 2
情關, Na, 2
甜死, VH, 2
杜松子酒, Na, 2
大手, Na, 2
兩隔, VH, 2
台權會, Nc, 2
悲沈, VH, 2
一燈如豆, VH, 2
冤情, Na, 2
絕塵而去, VA, 2
恢復成, VG, 2
滴答滴, I, 2
一又二分之一, Neqa, 2
牽豬哥, VA, 2
瀑髮, Na, 2
萎癟, VH, 2
布頭, Na, 2
成排, D, 2
披曬, VH, 2
涼空, Nc, 2
捱靠, VC, 2
脈跳, Na, 2
戰甲, Na, 2
戰帽, Na, 2
歸家, VA, 2
喚來, VC, 2
工作房, Nc, 2
刪節, VC, 2
管得住, VC, 2
獵豹型, Na, 2
柔亮, VH, 2
卡到, VC, 2
當下, Na, 2
保祐, VC, 2
花椒粉, Na, 2
火鍋料, Na, 2
茼蒿, Na, 2
三角鐵, Na, 2
阿道夫, Nb, 2
Clara, Nb, 2
歷史癖, Na, 2
眷愛, VJ, 2
南西, Nb, 2
糖村, Nc, 2
５８８, Neu, 2
２３２０５３８１, Neu, 2
韃伐, VC, 2
張式, Na, 2
舅母, Na, 2
留情, Nb, 2
譏刺, VC, 2
鴻鸞禧, Nb, 2
長白, Nb, 2
退婚, VB, 2
好夢, Na, 2
曲腰, Na, 2
鯁魚, Na, 2
孤筏, Na, 2
別有天地, VH, 2
春江, Na, 2
醉, VHC, 2
出恭, VA, 2
圓弧狀, Na, 2
台權, Nc, 2
王文孝, Nb, 2
夭亡, VH, 2
黯沈, VH, 2
擠膿, VA, 2
大節日, Nd, 2
車上, VC, 2
算成, VG, 2
罪疚, VH, 2
牢友, Na, 2
甘舍, Nb, 2
鬍渣, Na, 2
淡去, VH, 2
心傷, VH, 2
封印, Na, 2
地縛靈, Na, 2
碾壓, VC, 2
日全食, Na, 2
３５分, Nd, 2
驚叫聲, Na, 2
十六秒, Nd, 2
名牌貨, Na, 2
張戎, Nb, 2
勸世, VA, 2
大時代, Na, 2
栓, b, 2
腐木, Na, 2
指爪, Na, 2
複寫, VC, 2
八面體, Na, 2
碗粿, Na, 2
作伙, D, 2
讀冊, VA, 2
閑愁, VH, 2
躺進, VCL, 2
白蛾, Na, 2
充溢, VH, 2
烘暖, VC, 2
攀爬上, VCL, 2
量子力學, Na, 2
空腔, Na, 2
擺蕩, VA, 2
跌碎, VJ, 2
一等賞, Na, 2
征赴, VCL, 2
瞧望, VC, 2
阿完, Nb, 2
平安戲, Na, 2
阿英, Nb, 2
阿坤, Nb, 2
阿倉, Nb, 2
折翼, VH, 2
不睬, VJ, 2
疾走, VA, 2
蘭桂坊, Nc, 2
掛下, VC, 2
毒氣室, Nc, 2
齒垢, Na, 2
年月, Nd, 2
鵠的, Na, 2
小精靈, Na, 2
怪錶, Na, 2
忘東忘西, VH, 2
雙鼠, Na, 2
莊阿寶, Nb, 2
阿毛, Nb, 2
燙平, VC, 2
不樂園, Nc, 2
蘇小毛, Nb, 2
收票員, Na, 2
姨婆, Na, 2
死亡卡, Na, 2
創思, Na, 2
逢年過節, Nd, 2
安仔, Nb, 2
樹心, Nc, 2
山芋荷, Na, 2
無虞匱乏, VH, 2
意想, b, 2
迴音, Na, 2
白鳥, Na, 2
悲怨, Na, 2
戳傷, VC, 2
明槍, Na, 2
失恃, VH, 2
澈骨, VH, 2
雞同鴨講, VH, 2
憎嫌, VJ, 2
女孩子家, Na, 2
纖密, VH, 2
溫愛, Na, 2
勾劃, VC, 2
迴溯, VC, 2
大書, Na, 2
組構, Na, 2
尋繹, VC, 2
百科全書式, Na, 2
淡遠, VH, 2
無度, b, 2
參加者, Na, 2
地雷原, Na, 2
２４７億, Neu, 2
主決議文, Na, 2
蛀蝕, VC, 2
停權, VA, 2
維安, Nb, 2
永洋, Nb, 2
合邦, Nb, 2
宇詮, Nb, 2
協益, Nb, 2
佶優, Nb, 2
松翰, Nb, 2
因摩, Nb, 2
平倉, Nb, 2
準上市, VH, 2
光電業, Na, 2
全達, Nb, 2
字輩, Na, 2
裂帛, Na, 2
一份份, Neqa, 2
進口人, Na, 2
換購, VC, 2
允為, VG, 2
銀鬚, Na, 2
蚊仔坑, Nc, 2
跳針, VA, 2
小象, Na, 2
旺欉, Nb, 2
捉放, VC, 2
雞籠子, Na, 2
啄取, VC, 2
怪味, Na, 2
大坑罟, Nc, 2
酢醬花, Na, 2
油菜花田, Na, 2
沈石虎, Nb, 2
殘車, Na, 2
棺材板, Na, 2
老母親, Na, 2
老里長, Na, 2
旺基, Nb, 2
盱衡, VC, 2
和桐, Nb, 2
電電, Na, 2
難分, VH, 2
瓦窯, Nc, 2
熊氏, Nb, 2
外史, Na, 2
禾呈程, Nb, 2
月老, Na, 2
告病, VA, 2
娶進門, VB, 2
多義, Na, 2
牧草地, Na, 2
揣度, VE, 2
林聰賢, Nb, 2
九重葛樹, Na, 2
黃政釧, Nb, 2
字紙簍, Na, 2
封喉, VH, 2
雙鬢, Na, 2
野馬群, Na, 2
烈燄, Na, 2
求治, VC, 2
理想家, Na, 2
壓爛, VC, 2
廿四分, Nd, 2
恩維, Nb, 2
臭氣沖天, VH, 2
林濰淞, Nb, 2
抄查, VC, 2
癢處, Nc, 2
漢堡王, Nb, 2
林天送, Nb, 2
試算, VB, 2
創作量, Na, 2
拾掇, VC, 2
大網, Na, 2
謝瑤玲, Nb, 2
白沬, Na, 2
鑿空, VB, 2
垂垂, A, 2
王圓籙, Nb, 2
秦火, Na, 2
魏晉, Nd, 2
走運, VH, 2
穆斯林, Nb, 2
夢土, Na, 2
長銷, VH, 2
美地, Nc, 2
台規, Na, 2
銷台, VC, 2
何恆春, Nb, 2
帳本, Na, 2
除魅, Na, 2
笨貓, Na, 2
黑狗, Na, 2
葉維廉, Nb, 2
詩界, Nc, 2
實質化, VHC, 2
須文蔚, Nb, 2
詩社群, Na, 2
黏鼠板, Na, 2
吐信, VA, 2
屋棟, Na, 2
小野國田守, Nb, 2
脊甍, Na, 2
鴟尾, Na, 2
金堂, Nc, 2
脊瓦, Na, 2
唐式, Na, 2
玄朗, Nb, 2
授戒, VB, 2
安籐更生, Nb, 2
浩歎, VE, 2
蒸融, VH, 2
燃點, Na, 2
修眉刀, Na, 2
治瘉, VB, 2
文評, Na, 2
水雲齋, Nc, 2
仇怨, Na, 2
一九九二, Neu, 2
不祇, Da, 2
旅地, Nc, 2
衹要, Cba, 2
衹, b, 2
葬送, VC, 2
批導, VC, 2
繁難, VH, 2
促動, VAC, 2
夜市口, Nc, 2
破碗, Na, 2
原斗里, Nc, 2
產婆, Na, 2
盲乞, Na, 2
碗蓋, Na, 2
老鼠藥, Na, 2
乞丐子, Na, 2
十五, Nf, 2
問天, Nb, 2
欽仔, Nb, 2
THE, Nep, 2
賓西, Nc, 2
閒蕩, VA, 2
世態, Na, 2
鋼琴手, Na, 2
召妓, VA, 2
摩理斯, Nb, 2
技術獎, Na, 2
羅小虎, Nb, 2
女配角, Na, 2
如醉如癡, VH, 2
強猛, VH, 2
璞, Na, 2
扶弱, VA, 2
鄙, b, 2
克曼, Nc, 2
呂宗楨, Nb, 2
一壁, D, 2
停學, VA, 2
滴溜, D, 2
大鐘, Na, 2
卡巴萊, Nc, 2
墨點, Na, 2
喝酒, VA, 2
融進, VCL, 2
燈油, Na, 2
里弄, Nc, 2
王二, Nb, 2
火輪, Na, 2
哼吭, VC, 2
鄉人儺, Na, 2
機械鐘, Na, 2
除舊佈新, VA, 2
啪答, I, 2
霞飛路, Nc, 2
門洞, Na, 2
高等部, Nc, 2
五卅, Neu, 2
憋不住, VH, 2
算命攤, Nc, 2
四川北路, Nc, 2
弄口, Nc, 2
七星步, Na, 2
漿硬, VH, 2
團花, Na, 2
白衫, Na, 2
水門汀, Nc, 2
尖笑, VA, 2
滾轉, VCL, 2
膠底, Na, 2
咿, b, 2
玲玲, Nb, 2
榨乾, VC, 2
馬褲, Na, 2
圓帽, Na, 2
寬邊帽, Na, 2
氣宇軒昂, VH, 2
男人們, Na, 2
冬烘氣, Na, 2
任公, Nb, 2
布爾喬亞, Nb, 2
作菜, VA, 2
此時此刻, Nd, 2
虹廟, Nc, 2
漲大, VH, 2
降臨陣, Na, 2
永劫, VH, 2
綱常, Na, 2
辮, b, 2
鋼鞭, Na, 2
靄靄, VH, 2
啪達, D, 2
無軌, A, 2
龍蛇混雜, VH, 2
爐心, Na, 2
噗嘶披咻, I, 2
伸頭, VA, 2
躺下去, VA, 2
折扇, Na, 2
淅哩, I, 2
邊角, Na, 2
趕得上, VL, 2
生不逢時, VH, 2
捧上天, VB, 2
拿翹, VH, 2
粗作, VH, 2
勞什子, Na, 2
鑼聲, Na, 2
得而哥, I, 2
鋼刀, Na, 2
堂鼓, Na, 2
響鐺鐺, VH, 2
琴瑟和鳴, VH, 2
三娘, Na, 2
精刮, VH, 2
馬甲, Na, 2
姑娘家, Na, 2
二娘, Na, 2
張燈結綵, VA, 2
冬夜, Nd, 2
嘍囉, Na, 2
衝散, VC, 2
黑頭, A, 2
雙翼機, Na, 2
甩尾, VA, 2
究極, A, 2
壁龕, Na, 2
嘎拉, I, 2
台灣頌, Na, 2
突梯, VH, 2
料不到, VE, 2
貼圖, Na, 2
環廊, Nc, 2
鹵素燈, Na, 2
肥壯, VH, 2
圓弧形, Na, 2
手軸, Na, 2
移向, VCL, 2
了後, Nd, 2
尬, b, 2
生死桌, Na, 2
戽斗, Na, 2
屈勢, Na, 2
拳頭姆, Na, 2
喊嘩, VE, 2
店仔, Na, 2
拗手把, VA, 2
時袸, Nd, 2
表仔, Na, 2
力頭, Na, 2
壓落底, VA, 2
反倒轉, D, 2
咂巴, I, 2
挺挺, Neqa, 2
厝頂, Na, 2
位仔, Na, 2
濁氣, Na, 2
中概股, Na, 2
林宗葆, Nb, 2
群俠傳, Na, 2
阿朱, Nb, 2
高政昇, Nb, 2
破案率, Na, 2
時雨, Nb, 2
切磨, VC, 2
瑕疵度, Na, 2
主鑽, Na, 2
林佳佳, Nb, 2
後半生, Nd, 2
結仇, VA, 2
汗水味, Na, 2
陳齊視, Nb, 2
前科犯, Na, 2
黑布, Na, 2
腳指, Na, 2
刻刻, Nd, 2
不恥, VL, 2
無時不刻, D, 2
姦污, VC, 2
泰國佬, Na, 2
泡飯, Na, 2
裸鑽, Na, 2
銷贓, VA, 2
蒂凡內, Nb, 2
貨源地, Nc, 2
酸辣醬, Na, 2
節拍器, Na, 2
無框, A, 2
調給, VD, 2
替代物, Na, 2
瑪, b, 2
活膚, VH, 2
小族, Na, 2
口咽, Na, 2
手足口病, Na, 2
羊膜炎, Na, 2
風溼病, Na, 2
大大地, D, 2
滑膜囊, VA, 2
公醫, Na, 2
前葉, Na, 2
海馬迴, Na, 2
動情激素, Na, 2
掃描儀, Na, 2
種屬, Na, 2
劇咳, VA, 2
膿汁, Na, 2
三角尖, Na, 2
彩帽, Na, 2
遮天, VA, 2
妻舅, Na, 2
虹鱒, Na, 2
瘦瓜臉, Na, 2
油漆工, Na, 2
發洩完, VC, 2
左腋, Na, 2
踹踢, VC, 2
布建, VC, 2
碳酸鈣, Na, 2
吃香喝辣, VA, 2
金豔, VH, 2
外遇牌, Na, 2
劉黎兒, Nb, 2
和解書, Na, 2
高本檢, Nc, 2
德玉, Nb, 2
公蟲, Na, 2
葉庠宏, Nb, 2
劉政祺, Nb, 2
楊春日, Nb, 2
英美, Nb, 2
忙成, VG, 2
貝爾郡, Nc, 2
胡德堡, Nb, 2
雅羅育, Nb, 2
奇斯勒, Nb, 2
果絲克, Nb, 2
３７０萬, Neu, 2
羅德岱堡, Nc, 2
６６０８７２２２, Neu, 2
一拆二, A, 2
中餐廳, Nc, 2
別人家, Nh, 2
光榮街, Nc, 2
７１巷, Nc, 2
齒頰留香, VH, 2
賣況, Na, 2
舒摩兒, Nb, 2
蔡以文, Nb, 2
賽吉兒, Nb, 2
調理出, VC, 2
李白玉, Nb, 2
濕巾, Na, 2
複調, Na, 2
練習本, Na, 2
２３０８, Neu, 2
貼緊, VC, 2
格殺勿論, VA, 2
３C, Na, 2
退貨率, Na, 2
１４４３, Neu, 2
雪克式, Na, 2
臨危受命, VA, 2
楊騏嘉, Nb, 2
陳鏞基, Nb, 2
高國慶, Nb, 2
林宗成, Nb, 2
鐵捕, Nb, 2
８﹒３, Neu, 2
莫布里, Nb, 2
余美儒, Nb, 2
孫國昌, Nb, 2
策應, VC, 2
明基新浪隊, Nb, 2
布福德, Nb, 2
人氣王, Na, 2
祖文特斯, Nb, 2
玉荷包, Na, 2
古厝群, Na, 2
經營成, VG, 2
姑山, Nc, 2
洋紅, A, 2
嶺口, Nc, 2
單塔, Na, 2
伏流, VA, 2
龜狀, VA, 2
磚窯, Na, 2
姑婆寮, Nc, 2
老媽媽, Na, 2
鋪就, VC, 2
一條龍式, Na, 2
無意識, Na, 2
好事, VH, 2
翻讀, VC, 2
走覽, VC, 2
共感, Na, 2
傅娟, Nb, 2
蟬兒, Na, 2
大鞍, Nc, 2
水哮仔, Nc, 2
竹影, Na, 2
暢快感, Na, 2
竹香, Na, 2
蹄膀, Na, 2
（○四九）, Neu, 2
總統節, Nd, 2
十一萬多, Neu, 2
湯麒正, Nb, 2
二五○, Neu, 2
劉鴻全, Nb, 2
味口, Na, 2
葉日凱, Nb, 2
陳章賢, Nb, 2
唇縫, Na, 2
噢噢, I, 2
喃喃地, D, 2
東段, Nc, 2
墾地里, Nc, 2
榨糖, VA, 2
嘉義縣長, Na, 2
九十三年度, Nd, 2
大屯里, Nc, 2
花陣, Na, 2
北新庄, Nc, 2
百六戛, Nc, 2
緋寒櫻, Na, 2
１０１巷, Nc, 2
松園, Nc, 2
東昇路, Nc, 2
逃玩, VC, 2
平等里, Nc, 2
航訓, Na, 2
登艦, VA, 2
武夷艦, Nb, 2
西寧艦, Na, 2
行李袋, Na, 2
鍾老, Nb, 2
烏爾麗克, Nb, 2
黃果樹, Nc, 2
黔桂, Nc, 2
灕江, Nc, 2
１７９００, Neu, 2
江宏恩, Nb, 2
松本幸四郎, Nb, 2
影中人, Na, 2
就職日, Nd, 2
簽牌, VA, 2
精瘦, VH, 2
陰差陽錯, VH, 2
開獎日, Nd, 2
頂禮, Na, 2
藐小, VH, 2
鑑往知來, VA, 2
神犬, Na, 2
空吾, Neu, 2
拍胸, VA, 2
阿明仔, Nb, 2
震住, VHC, 2
就係, D, 2
多巴胺, Nb, 2
中腦, Na, 2
化忌, VH, 2
為啥米, D, 2
王應祥, Nb, 2
都會性, Na, 2
神經瘤, Na, 2
衛生眼, Na, 2
陳剛信, Nb, 2
黃膺勳, Nb, 2
灑狗血, VA, 2
秦揚, Nb, 2
余祥銓, Nb, 2
賀順順, Nb, 2
摘星, VA, 2
倒追, VC, 2
李心潔, Nb, 2
發牌員, Na, 2
奧立佛史東, Nb, 2
９８０１９４２, Neu, 2
空單, Na, 2
暖機, VA, 2
一億四千餘萬, Neu, 2
個位, Na, 2
愛鄉會, Nc, 2
科工區, Nc, 2
夢工廠, Nb, 2
朱爾, Nb, 2
溫春福, Nb, 2
淤堵, VH, 2
北口, Nc, 2
吞噬進去, VB, 2
泥糕, Na, 2
圍聚, VA, 2
中原路, Nc, 2
鵝兒, Na, 2
觀景亭, Nc, 2
爵士迷, Na, 2
達美, Nb, 2
恆上, Nb, 2
楊斌彥, Nb, 2
二九四, Neu, 2
鹵莽, VH, 2
花燈會, Na, 2
繞街, VA, 2
亭榭, Na, 2
福林路, Nc, 2
四角山, Nc, 2
投二十六線, Nc, 2
張桎源, Nb, 2
觀震台, Na, 2
延平郡王祠, Nc, 2
主棲地, Na, 2
賞鳥亭, Nc, 2
地蜥, Na, 2
好班, Nc, 2
裝潢費, Na, 2
單薪, Na, 2
子兒, Na, 2
樂透局, Nc, 2
１８３５, Neu, 2
序奏, Na, 2
拆信, VA, 2
分憂, VB, 2
聽寫, VC, 2
字頭, Na, 2
音值, Na, 2
萊茵河畔, Nc, 2
回復成, VG, 2
絞勒, VC, 2
踢傷, VC, 2
阿曼黛, Nb, 2
蛋白多醣, Na, 2
側旋轉, VAC, 2
飄昇, VA, 2
洩堤, VA, 2
咳血, VA, 2
塑膠套, Na, 2
鬼片, Na, 2
邪笑, VA, 2
龐克頭, Na, 2
爛肉, Na, 2
米黃色, Na, 2
線蟲, Na, 2
我的天, I, 2
麻癢, VH, 2
人間地獄, Nc, 2
變老, VH, 2
流瀑, Na, 2
音軌, Na, 2
米白, VH, 2
屁話, Na, 2
拉鏈, Na, 2
一頭熱, VH, 2
啵, I, 2
撥錯, VC, 2
深吻, VC, 2
夢寐, VE, 2
憨憨, D, 2
發暈, VH, 2
死緊, VH, 2
喊破, VC, 2
涼煙, VH, 2
一九二○年代, Nd, 2
Roberts, Nb, 2
長橋, Na, 2
叢集, VH, 2
戴安道, Nb, 2
彷徨, VH, 2
剡, VC, 2
毛席, Na, 2
作噁, VA, 2
眼屎, Na, 2
撥撥, VC, 2
線衫, Na, 2
胯下, Nc, 2
頸骨, Na, 2
兼善, VH, 2
四腳仔, Na, 2
鍾益紅, Nb, 2
永輝, Nb, 2
臺灣兵, Na, 2
彭永輝, Nb, 2
微型書, Na, 2
川燙, VHC, 2
史都蕾菲, Nb, 2
每日, Nd, 2
蝕本, VH, 2
志文男, Nb, 2
藥皂, Na, 2
憫然, VH, 2
調情語, Na, 2
蜚語, Na, 2
酒釀, Na, 2
放槍, VB, 2
走, VH, 2
音, VH, 2
闃黑, VH, 2
拌雜, VC, 2
短袍, Na, 2
啪搭, D, 2
音場, Nc, 2
蹦開, VA, 2
宿命性, Na, 2
黃逸梵, Nb, 2
賣文, VA, 2
炎櫻, Nb, 2
黃岳淵, Nb, 2
沉香屑, Na, 2
萬象, Nb, 2
銷售一空, VA, 2
深灰色, Na, 2
靜安寺, Nc, 2
美麗園, Nc, 2
臨, VC, 2
愛玲, Nb, 2
十八春, Nb, 2
宋淇, Nb, 2
秧歌, Nb, 2
近, VG, 2
錢鴻鈞, Nb, 2
同人, Na, 2
米缸, Na, 2
縱, Nf, 2
棕黃色, Na, 2
悽, D, 2
發, VB, 2
新專制, VH, 2
軍鞋, Na, 2
棗核, Na, 2
刻寫, VC, 2
油泥, Na, 2
冷香, VH, 2
觀雪, VA, 2
灶火, Na, 2
沙發床, Na, 2
切到, VC, 2
梗子, Na, 2
眼莖, Na, 2
鼓槌, Na, 2
陷落, VA, 2
肉桂粉, Na, 2
炙燙, VH, 2
辛夷, Na, 2
辛夷花, Na, 2
硫磺泉, Na, 2
截角, Nc, 2
氣窗, Na, 2
浴槽, Na, 2
女子聲, Na, 2
樹隻, Na, 2
光幕, Na, 2
奔湧, VA, 2
醃料, Na, 2
炸粉, Na, 2
蕃茄醬, Na, 2
阿瑤, Nb, 2
死志, Na, 2
維珍妮, Nb, 2
沸騰成, VG, 2
蝦夷蔥, Na, 2
蒙古高原, Nc, 2
蒼然, VH, 2
啪ㄔ, D, 2
塗塗, VC, 2
掠影, Na, 2
秀珊, Nb, 2
矢崎, Nb, 2
邁往, VCL, 2
塗亮, VC, 2
鏡像, Na, 2
糗態, Na, 2
停置, VC, 2
班導, Na, 2
弄翻, VC, 2
亂箭, Na, 2
齊飛, VA, 2
虐待慣, VC, 2
裝錯, VC, 2
咖哩味, Na, 2
佛蒙特, Nb, 2
噠啦, D, 2
巷子口, Nc, 2
揭下, VC, 2
帶原體, Na, 2
號誌燈, Na, 2
麥斯威爾, Nb, 2
下下之策, Na, 2
獨特感, Na, 2
一飲而盡, VA, 2
紫黑, VH, 2
渾重, VH, 2
喘息聲, Na, 2
潮潮, VH, 2
起床號, Na, 2
龍沐勉, Nb, 2
琦, b, 2
交際花, Na, 2
貧家女, Na, 2
北城, Nc, 2
暝, Na, 2
窮極無聊, VH, 2
搏儌寮, Nc, 2
阿隆, Nb, 2
白頭髮, Na, 2
屋角, Na, 2
伸隆, Nb, 2
孬, VH, 2
交關, VA, 2
俗俗, VH, 2
插腰, VA, 2
藥氣, Na, 2
保力達P, Na, 2
飽暖, VH, 2
青草茶, Na, 2
漏屎, VA, 2
甘蔗粕, Na, 2
小林哥, Nb, 2
席夢思, Nb, 2
按掉, VC, 2
到, Di, 2
肯定句, Na, 2
撇去, VC, 2
鼓剎, Na, 2
迪爵, Nb, 2
三十三分, Nd, 2
沉浮, VA, 2
訐譙聲, Na, 2
來的及, VJ, 2
四兒, Nb, 2
摸清楚, VK, 2
發怔, VH, 2
掌印, Na, 2
亂烘烘, VH, 2
恬然, VH, 2
蘿, Na, 2
時蘿, Na, 2
水杯, Na, 2
紅粉佳人, Na, 2
賈斯汀, Nb, 2
湯姆瓊斯, Nb, 2
如右, VH, 2
奧黛莉, Nb, 2
基架, Na, 2
木山, Nc, 2
好好吃, VH, 2
剖蟹鉗, Na, 2
大伯母, Na, 2
卡噠, I, 2
鐵皮鼓, Nb, 2
柑橘樹, Na, 2
叫喚聲, Na, 2
歸航, VA, 2
環航, VA, 2
帆船夢, Na, 2
莉香, Nb, 2
老白, Nb, 2
儲氧機, Na, 2
氧氣室, Nc, 2
磕藥, VA, 2
嘶鳴, VA, 2
艄, Na, 2
楊朔, Nc, 2
名信片, Na, 2
５５５, Neu, 2
疲乏感, Na, 2
單人床, Na, 2
條件式, Na, 2
劉芝珍, Nb, 2
輕兵器, Na, 2
函授, VC, 2
曼紐爾, Nb, 2
年輕版, Na, 2
直通通, VH, 2
圈住, VC, 2
風眼, Na, 2
倒背如流, VA, 2
拱範宮, Nc, 2
查某嫺, Na, 2
堂弟妹, Na, 2
吠叫, VA, 2
璜明, Nb, 2
仙島, Nc, 2
抵受, VC, 2
密令, VE, 2
緬想, VJ, 2
競選人, Na, 2
撻伐聲, Na, 2
診療椅, Na, 2
蕞爾, A, 2
吞掉, VC, 2
粗手粗腳, VH, 2
噁心感, Na, 2
拔完, VC, 2
特徵論, Na, 2
認定論, Na, 2
多面向, Na, 2
浦忠成, Nb, 2
論評, VC, 2
指涉性, Na, 2
不可靠性, Na, 2
翅羽, Na, 2
主禱文, Na, 2
一寸寸, Neqa, 2
順天應人, VH, 2
業師, Na, 2
舉世無匹, VH, 2
仇隙, Na, 2
橫遍, VCL, 2
履履, D, 2
魏齊, Nb, 2
流毒, Nv, 2
風馳, VH, 2
秦人, Na, 2
相應不理, VA, 2
李牧, Nb, 2
秦, Nc, 2
流光, VC, 2
嗡嗡聲, Na, 2
氣衝衝, VH, 2
扼抑, VC, 2
劉志淵, Nb, 2
共炊, VH, 2
滴進, VCL, 2
樹薯, Na, 2
郡守, Na, 2
後者, Na, 2
如來, Na, 2
私我, Nh, 2
估計值, Na, 2
等待區, Nc, 2
打醒, VC, 2
嗝聲, Na, 2
守分, VH, 2
散戲, VH, 2
詳本, Na, 2
衰運, Na, 2
太白酒, Na, 2
金樹, Nb, 2
大願, Na, 2
三千三萬, Neu, 2
言外之意, Na, 2
黑底, Na, 2
頂給, VD, 2
二十二樓, Nc, 2
鳥盡弓藏, VH, 2
營銷, VC, 2
深暗, VH, 2
用對, VC, 2
西瓜汁, Na, 2
飲料吧, Na, 2
豚骨, Na, 2
１９４２, Neu, 2
緊窄, VH, 2
回餽, VD, 2
兌換券, Na, 2
青白色, Na, 2
楚威王, Nb, 2
諸暨, Nc, 2
東施, Nb, 2
臥薪嚐膽, VA, 2
吳地, Nc, 2
吳宮, Nc, 2
昏庸, VH, 2
山東腔, Na, 2
欠收, VH, 2
勤懇, VH, 2
雞仔, Na, 2
胖丁, Na, 2
法度, Na, 2
怨偶, Na, 2
阿甘式, Na, 2
並無兩樣, VH, 2
帝國大廈, Nb, 2
情詩集, Na, 2
橫斷面, Na, 2
雪泥鴻爪, Na, 2
蔡氏, Nb, 2
桂花巷, Nb, 2
初中部, Nc, 2
鉛桶, Na, 2
鯁, Na, 2
擺渡, VA, 2
見出, VC, 2
跨向, VCL, 2
張友漁, Nb, 2
次郎, Nb, 2
耍狠, VA, 2
女德, Na, 2
攀玩, VC, 2
青年日報, Nb, 2
時代, Nf, 2
籓籬, Na, 2
大鬼湖, Nc, 2
17, Neu, 2
微升, VH, 2
攻伊, Nb, 2
蓓舒美, Nb, 2
一四八, Neu, 2
１２﹒２, Neu, 2
確非, D, 2
毋枉毋縱, VH, 2
遷駐, VCL, 2
衛勤, VH, 2
航潛, VA, 2
通情, Na, 2
軍聞, Na, 2
榮譽心, Na, 2
（三十一）, Neu, 2
謀國, VA, 2
塑建, VC, 2
巴頓, Nb, 2
旅外, VA, 2
狼王, Na, 2
６﹒１, Neu, 2
出師不利, VH, 2
藤本, Nb, 2
死球, Na, 2
責失, Na, 2
王文俊, Nb, 2
正規班, Na, 2
台大隊, Nb, 2
陸官, Na, 2
八斗, Nb, 2
七二四, Neu, 2
憲令部, Nc, 2
右拳, Na, 2
布朗寧, Nb, 2
３９：３７, Neu, 2
克麗岡, Nb, 2
七三二, Neu, 2
巴比傑克森, Nb, 2
拚出, VC, 2
２：１, Neu, 2
達德, Na, 2
６：４, Neu, 2
球僮, Na, 2
６：２, Neu, 2
林曉君, Nb, 2
盜帥, Na, 2
鯨英, Nb, 2
值星帶, Na, 2
陳懷山, Nb, 2
王金勇, Nb, 2
任中傑, Nb, 2
吳潤岩, Nb, 2
吃死, VC, 2
內外交攻, VC, 2
塞比亞克, Nb, 2
告別秀, Na, 2
隊友檔, Na, 2
決勝期, Na, 2
飆分, VA, 2
巨掌, Na, 2
帕克, Nb, 2
鎖喉手, Nb, 2
史普利, Nb, 2
續留, VC, 2
敏捷性, Na, 2
滯空, VH, 2
對抗性, Na, 2
因循苟且, VH, 2
９﹒５, Neu, 2
